mccarthy_indigo_07a_thread.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---7a---Thread.png
mccarthy_indigo_07b_thread_expanded.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---7b---Thread-Expanded.png
mccarthy_indigo_08_search.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---8---Search.png
mccarthy_indigo_image2.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Image-2.png
mccarthy_indigo_img8627.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/IMG_8627-2.png
mccarthy_evolution_banner.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/size/w2000/2026/05/Design-Blog-Banner.png.png
mccarthy_evolution_early_may8.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Screenshot-2026-05-08-at-12.11.18.png
mccarthy_evolution_timeline_iter.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Timeline---Post-Detail-Copy-8-2-2.png
mccarthy_evolution_thread_final.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---7a---Thread-2.png
mccarthy_evolution_notifications_before.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Notifications-Before---Framed.png
mccarthy_evolution_notifications_final.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---5---Notifications-1.png
mccarthy_evolution_search_before.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Search-2-1.png
mccarthy_evolution_search_final.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Indigo---8---Search-1.png
mccarthy_evolution_sketch_img2826.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/IMG_2826-2.png
mccarthy_evolution_sketch_img9146.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/IMG_9146-2.png
mccarthy_evolution_sketch_img8627.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/IMG_8627-2-1.png
mccarthy_priorart_obscura4.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Obscura-4---Framed-1.png
mccarthy_priorart_freckle.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Freckle---Framed-2.png
mccarthy_priorart_pupperpost.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/PupperPost---Framed.png
mccarthy_priorart_soapbox.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Soapbox---Framed---2.png
mccarthy_priorart_croissant.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Croissant-Framed---1.png
mccarthy_priorart_croissant2_iphone.png	https://storage.ghost.io/c/2e/09/2e09bfaf-4e37-4fd6-ad4c-d9b398e74392/content/images/2026/05/Croissant-2.0---iPhone-Framed---1.png
vegh_lets_indigo_hero.png	https://pupper-storage-prod.us-east-1.linodeobjects.com/media-attachments/4/487036226193381131/619072977853536011_large.png
press_sixcolors_merged.png	https://i0.wp.com/sixcolors.com/wp-content/uploads/2026/05/indigo_merged_framed-6c.png?ssl=1
press_warnercrocker.png	https://warnercrocker.com/wp-content/uploads/2026/05/new-screenshot.png
press_gdi.jpg	https://globaldatinginsights.s3.eu-west-2.amazonaws.com/images/2026/05/indigo.jpg
press_mezha.jpg	https://mezha.net/eng/kd_image_generate/674b3358_indigo_launches_app/2194509.jpg
press_newsbytes.jpg	https://i.cdn.newsbytesapp.com/images/l144_27911778611428.jpg
press_producthunt.png	https://ph-files.imgix.net/4c165ed6-116b-4657-8ced-4d718518aa57.png
